pixel,true_gps_lat,true_gps_lon,true_attitude_roll,true_attitude_pitch,true_attitude_yaw,estimated_gps_lat,estimated_gps_lon,timestamp
"(321, 251)",40.9588851,29.1357975,9.997,-0.1151460637717856,-0.16790634026322512,91.29070335193548,40.95889009138548,29.135797418529886,1756989223.7550635
"(None, None)",40.9588851,29.1357975,9.997,-0.1151460637717856,-0.16790634026322512,91.29070335193548,,,1756989223.8622298
"(None, None)",40.9588851,29.1357975,9.987,-0.13854601172377162,-0.17697617781055414,91.29208305014782,,,1756989223.9690185
"(None, None)",40.9588851,29.1357975,9.987,-0.13854601172377162,-0.17697617781055414,91.29208305014782,,,1756989224.1772904
"(320, 250)",40.9588851,29.1357975,9.981,-0.14146735833698013,-0.1897330501894339,91.28999984245097,40.95888967781182,29.135798029768846,1756989224.2799287
"(320, 250)",40.9588851,29.1357975,9.981,-0.14146735833698013,-0.1897330501894339,91.28999984245097,40.95888967781182,29.135798029768846,1756989224.385833
"(320, 250)",40.9588851,29.1357975,9.979,-0.13844774771317334,-0.1955506371345658,91.28934414429064,40.9588896719603,29.13579804150206,1756989224.5000618
"(320, 250)",40.9588851,29.1357975,9.979,-0.13844774771317334,-0.1955506371345658,91.28934414429064,40.9588896719603,29.13579804150206,1756989224.6138635
"(320, 250)",40.9588851,29.1357975,9.979,-0.13844774771317334,-0.1955506371345658,91.28934414429064,40.9588896719603,29.13579804150206,1756989224.7239506
"(320, 250)",40.9588851,29.1357975,9.978,-0.20646077043617692,-0.1990947849422884,91.29230844639044,40.9588897780147,29.135798052287274,1756989224.837858
"(320, 249)",40.9588851,29.1357975,9.978,-0.20646077043617692,-0.1990947849422884,91.29230844639044,40.95888934173289,29.135798039254592,1756989224.9404857
"(321, 249)",40.9588851,29.1357975,9.978,-0.20646077043617692,-0.1990947849422884,91.29230844639044,40.958889351501156,29.135797461644884,1756989225.0486426
"(321, 249)",40.9588851,29.1357975,9.978,-0.23047475506258971,-0.20267230996349414,91.29273874830814,40.958889389017784,29.135797470209685,1756989225.1595366
"(321, 249)",40.9588851,29.1357975,9.978,-0.23047475506258971,-0.20267230996349414,91.29273874830814,40.958889389017784,29.135797470209685,1756989225.2676346
"(321, 249)",40.9588851,29.1357975,9.978,-0.23047475506258971,-0.20267230996349414,91.29273874830814,40.958889389017784,29.135797470209685,1756989225.3742106
"(321, 249)",40.9588851,29.1357975,9.979,-0.15217998978182942,-0.20247132631108122,91.29138637085248,40.95888926671665,29.135797466029757,1756989225.4767401
"(321, 249)",40.9588851,29.1357975,9.978,-0.06452197563401386,-0.20437386750026035,91.29150931425754,40.95888912884846,29.13579746592424,1756989225.687601
"(321, 249)",40.9588851,29.1357975,9.978,-0.06452197563401386,-0.20437386750026035,91.29150931425754,40.95888912884846,29.13579746592424,1756989225.8045936
"(320, 249)",40.9588851,29.1357975,9.975,-0.3120203568829455,-0.2001900031076573,91.28993837074843,40.95888950586943,29.135798046060565,1756989225.9146388
"(321, 249)",40.9588851,29.1357975,9.975,-0.3120203568829455,-0.2001900031076573,91.28993837074843,40.95888951561438,29.135797468572445,1756989226.1167638
"(321, 249)",40.9588851,29.1357975,9.971,-0.39308869923504663,-0.1954651130275952,91.29023206888274,40.95888964102912,29.135797462583803,1756989226.2221808
"(321, 249)",40.9588851,29.1357975,9.971,-0.39308869923504663,-0.1954651130275952,91.29023206888274,40.95888964102912,29.135797462583803,1756989226.3418338
"(320, 249)",40.9588851,29.1357975,9.969,-0.09098023416836563,-0.19218455449293956,91.28907776691301,40.95888915733157,29.135798018764515,1756989226.5527995
"(320, 249)",40.9588851,29.1357975,9.969,-0.09098023416836563,-0.19218455449293956,91.28907776691301,40.95888915733157,29.135798018764515,1756989226.660201
"(320, 249)",40.9588851,29.1357975,9.969,-0.2995723904814502,-0.1958026604427687,91.2885586725361,40.95888948388395,29.135798035932613,1756989226.8777165
"(321, 249)",40.9588851,29.1357975,9.971,-0.4288820921370869,-0.191764511199197,91.28987006885673,40.958889697246725,29.135797456540963,1756989227.0892725
"(None, None)",40.9588851,29.1357975,9.971,-0.4288820921370869,-0.191764511199197,91.28987006885673,,,1756989227.1944625
"(None, None)",40.958885,29.1357975,9.973,-0.13598334342348134,-0.1887112432174294,91.28631837048833,,,1756989227.2972958
"(None, None)",40.958885,29.1357975,9.973,-0.13598334342348134,-0.1887112432174294,91.28631837048833,,,1756989227.3972805
"(321, 249)",40.958885,29.1357975,9.975,-0.21965194679673428,-0.19011644791745375,91.28950123864155,40.958889271209856,29.13579744340156,1756989227.5053048
"(321, 249)",40.958885,29.1357975,9.975,-0.21965194679673428,-0.19011644791745375,91.28950123864155,40.958889271209856,29.13579744340156,1756989227.616386
"(321, 250)",40.958885,29.1357975,9.977,-0.46078483853315866,-0.19276237248846678,91.28715848375624,40.95889008643387,29.135797472727322,1756989227.7344203
"(None, None)",40.958885,29.1357975,9.977,-0.46078483853315866,-0.19276237248846678,91.28715848375624,,,1756989227.8588555
"(None, None)",40.958885,29.1357975,9.977,-0.46078483853315866,-0.19276237248846678,91.28715848375624,,,1756989227.9634595
"(320, 249)",40.958885,29.1357975,9.978,-0.1467195203446687,-0.20631228052279527,91.28487720057346,40.958889147892215,29.135798050692895,1756989228.076598
"(320, 249)",40.958885,29.1357975,9.978,-0.1467195203446687,-0.20631228052279527,91.28487720057346,40.958889147892215,29.135798050692895,1756989228.1784635
"(321, 249)",40.958885,29.1357975,9.978,-0.1467195203446687,-0.20631228052279527,91.28487720057346,40.958889157602464,29.135797473109562,1756989228.2957046
"(320, 249)",40.958885,29.1357975,9.98,-0.14176673940212353,-0.2110877166707581,91.28982908772171,40.958889140756284,29.135798060938864,1756989228.4983728
"(320, 249)",40.958885,29.1357975,9.981,-0.4100862919952845,-0.21764213695303158,91.28918704993973,40.95888956172423,29.135798087051587,1756989228.6021516
"(None, None)",40.958885,29.1357975,9.981,-0.4100862919952845,-0.21764213695303158,91.28918704993973,,,1756989228.7058837
"(320, 249)",40.958885,29.1357975,9.981,-0.4100862919952845,-0.21764213695303158,91.28918704993973,40.95888956172423,29.135798087051587,1756989228.8132775
"(320, 249)",40.958885,29.1357975,9.982,-0.22957439739176452,-0.21220154443357264,91.29476731449164,40.95888927920243,29.13579806795268,1756989228.9208636
"(None, None)",40.958885,29.1357975,9.982,-0.22957439739176452,-0.21220154443357264,91.29476731449164,,,1756989229.1384091
"(None, None)",40.958885,29.1357975,9.983,-0.08131384896614476,-0.201544968564685,91.29531372962524,,,1756989229.2400134
"(320, 249)",40.958885,29.1357975,9.983,-0.37818781446744404,-0.1977747708439041,91.30036806961104,40.958889513208725,29.1357980456767,1756989229.349915
"(320, 249)",40.958885,29.1357975,9.983,-0.37818781446744404,-0.1977747708439041,91.30036806961104,40.958889513208725,29.1357980456767,1756989229.456008
"(320, 249)",40.958885,29.1357975,9.983,-0.37818781446744404,-0.1977747708439041,91.30036806961104,40.958889513208725,29.1357980456767,1756989229.6695375
"(320, 249)",40.958885,29.1357975,9.983,-0.30883663495607333,-0.1894155664549473,91.29183033314852,40.95888940477274,29.135798024216363,1756989229.7724729
"(321, 249)",40.958885,29.1357975,9.984,-0.06329576991501146,-0.18383899714210958,91.2940228238721,40.958889030077465,29.13579742352685,1756989229.8805
"(321, 249)",40.958885,29.1357975,9.984,-0.06329576991501146,-0.18383899714210958,91.2940228238721,40.958889030077465,29.13579742352685,1756989229.990799
"(None, None)",40.958885,29.1357975,9.984,-0.06329576991501146,-0.18383899714210958,91.2940228238721,,,1756989230.0921566
"(320, 249)",40.958885,29.1357975,9.984,-0.06329576991501146,-0.18383899714210958,91.2940228238721,40.958889020282385,29.135798001416294,1756989230.2003875
"(320, 249)",40.958885,29.1357975,9.984,-0.3071302349219073,-0.17722281167261505,91.29295048417241,40.958889402956984,29.1357979990357,1756989230.305238
"(320, 249)",40.958885,29.1357975,9.984,-0.37471685106946107,-0.17576340568626697,91.29441897484396,40.95888950903058,29.135797999333366,1756989230.4145572
"(320, 249)",40.958885,29.1357975,9.984,-0.37471685106946107,-0.17576340568626697,91.29441897484396,40.95888950903058,29.135797999333366,1756989230.5143623
"(320, 249)",40.958885,29.1357975,9.984,-0.37471685106946107,-0.17576340568626697,91.29441897484396,40.95888950903058,29.135797999333366,1756989230.6169724
"(None, None)",40.958885,29.1357975,9.985,-0.0998003029035264,-0.17170464581326622,91.29524542773353,,,1756989230.7284698
"(320, 249)",40.958885,29.1357975,9.985,-0.0998003029035264,-0.17170464581326622,91.29524542773353,40.95888907835426,29.135797978145554,1756989230.8333054
"(321, 249)",40.958885,29.1357975,9.985,-0.20885363116235567,-0.1689687415040662,91.28921437069641,40.958889259300506,29.135797398988288,1756989230.9505465
"(320, 249)",40.958885,29.1357975,9.985,-0.20885363116235567,-0.1689687415040662,91.28921437069641,40.958889249538124,29.135797977004263,1756989231.210553
"(320, 249)",40.958885,29.1357975,9.985,-0.4558812429567655,-0.17116301981621215,91.29234259733627,40.95888963701994,29.13579799343729,1756989231.3143818
"(320, 249)",40.958885,29.1357975,9.985,-0.4558812429567655,-0.17116301981621215,91.29234259733627,40.95888963701994,29.13579799343729,1756989231.4217834
"(321, 249)",40.958885,29.1357975,9.986,-0.15409553767890066,-0.16818457709041057,91.2916527482301,40.95888917385855,29.135797395054148,1756989231.540675
"(None, None)",40.958885,29.1357975,9.986,-0.15409553767890066,-0.16818457709041057,91.2916527482301,,,1756989231.647125
"(320, 248)",40.958885,29.1357975,9.986,-0.15409553767890066,-0.16818457709041057,91.2916527482301,40.958888727495435,29.135797960066483,1756989231.7529223
"(321, 249)",40.958885,29.1357975,9.986,-0.08877744480018364,-0.16107604437150658,91.29208988033699,40.958889071656,29.13579737733266,1756989231.8656092
"(320, 249)",40.958885,29.1357975,9.986,-0.08877744480018364,-0.16107604437150658,91.29208988033699,40.95888906186625,29.135797955349428,1756989231.971947
"(320, 249)",40.958885,29.1357975,9.986,-0.3902710060785784,-0.14629450115139406,91.29073750288133,40.95888953539934,29.13579793869697,1756989232.0838492
"(320, 249)",40.958885,29.1357975,9.986,-0.3902710060785784,-0.14629450115139406,91.29073750288133,40.95888953539934,29.13579793869697,1756989232.19555
"(321, 249)",40.958885,29.1357975,9.986,-0.3902710060785784,-0.14629450115139406,91.29073750288133,40.958889545180476,29.135797360533964,1756989232.3053157
"(320, 249)",40.958885,29.1357975,9.987,-0.16430029386614928,-0.14023904486428854,91.29297097473992,40.95888918147566,29.135797915825083,1756989232.4142218
"(None, None)",40.958885,29.1357975,9.987,-0.16430029386614928,-0.14023904486428854,91.29297097473992,,,1756989232.5169406
"(None, None)",40.958885,29.1357975,9.987,-0.16430029386614928,-0.14023904486428854,91.29297097473992,,,1756989232.6240678
"(321, 249)",40.958885,29.1357975,9.987,-0.0319406559469973,-0.13882112694106297,91.29468535222159,40.95888898370683,29.135797328789817,1756989232.7297513
"(321, 249)",40.958885,29.1357975,9.987,-0.0319406559469973,-0.13882112694106297,91.29468535222159,40.95888898370683,29.135797328789817,1756989232.8342206
"(320, 249)",40.958885,29.1357975,9.988,-0.32365214235905077,-0.12997395089263372,91.28456301187164,40.958889432354475,29.135797901198035,1756989232.9402707
"(321, 249)",40.958885,29.1357975,9.988,-0.32365214235905077,-0.12997395089263372,91.28456301187164,40.9588894420974,29.135797322951706,1756989233.0468504
"(321, 249)",40.958885,29.1357975,9.988,-0.32365214235905077,-0.12997395089263372,91.28456301187164,40.9588894420974,29.135797322951706,1756989233.1479158
"(321, 249)",40.958885,29.1357976,9.989,-0.2525887731609754,-0.1267279301700116,91.291447842555,40.95888933114202,29.135797413616373,1756989233.2551699
"(321, 249)",40.958885,29.1357976,9.989,-0.2525887731609754,-0.1267279301700116,91.291447842555,40.95888933114202,29.135797413616373,1756989233.3687334
"(321, 248)",40.958885,29.1357976,9.989,-0.2525887731609754,-0.1267279301700116,91.291447842555,40.95888889436856,29.135797400590114,1756989233.4737537
"(320, 248)",40.958885,29.1357976,9.99,0.019006280358503203,-0.13099426376075726,91.28899580464298,40.95888845881285,29.13579797481632,1756989233.58391
"(321, 249)",40.958885,29.1357976,9.991,-0.20962306798061348,-0.13234239902861497,91.28964467261413,40.95888926436556,29.13579742305186,1756989233.6997778
"(321, 249)",40.958885,29.1357976,9.991,-0.20962306798061348,-0.13234239902861497,91.28964467261413,40.95888926436556,29.13579742305186,1756989233.80824
"(321, 249)",40.958885,29.1357976,9.991,-0.20962306798061348,-0.13234239902861497,91.28964467261413,40.95888926436556,29.13579742305186,1756989234.0247133
"(321, 249)",40.958885,29.1357976,9.991,-0.26854839061078284,-0.13851726356427674,91.2902184085044,40.958889356639965,29.135797438643426,1756989234.1353319
"(321, 248)",40.958885,29.1357976,9.992,0.03652460000425516,-0.14933500254910756,91.28949440845238,40.958888441168035,29.135797433840207,1756989234.2405412
"(321, 248)",40.958885,29.1357976,9.992,0.03652460000425516,-0.14933500254910756,91.28949440845238,40.958888441168035,29.135797433840207,1756989234.3415613
"(321, 248)",40.958885,29.1357976,9.992,0.03652460000425516,-0.14933500254910756,91.28949440845238,40.958888441168035,29.135797433840207,1756989234.4544485
"(321, 248)",40.958885,29.1357976,9.993,-0.14310189464251558,-0.14939976928430368,91.2890572763455,40.9588887233153,29.13579744224779,1756989234.5626905
"(321, 248)",40.958885,29.1357976,9.993,-0.14310189464251558,-0.14939976928430368,91.2890572763455,40.9588887233153,29.13579744224779,1756989234.6698747
"(321, 249)",40.958885,29.1357976,9.993,-0.14310189464251558,-0.14939976928430368,91.2890572763455,40.9588891601887,29.135797455258263,1756989234.7767365
"(321, 249)",40.958885,29.1357976,9.993,-0.3071353042029319,-0.12840763643751904,91.29140003123082,40.958889418458504,29.135797419550613,1756989234.893556
"(321, 248)",40.958885,29.1357976,9.993,-0.3071353042029319,-0.12840763643751904,91.29140003123082,40.95888898147163,29.135797406521153,1756989234.9996417
"(321, 248)",40.958885,29.1357976,9.994,-0.015458624074703047,-0.1265868974358214,91.2894670876957,40.958888524216874,29.13579738902725,1756989235.1144624
"(321, 247)",40.958885,29.1357976,9.994,-0.015458624074703047,-0.1265868974358214,91.2894670876957,40.95888808738388,29.135797376007567,1756989235.2163692
"(321, 246)",40.958885,29.1357976,9.994,-0.015458624074703047,-0.1265868974358214,91.2894670876957,40.95888765055203,29.135797362987915,1756989235.3224232
"(321, 247)",40.9588851,29.1357976,9.994,-0.043220269799183704,-0.12958977943224695,91.28885920085958,40.95888823081677,29.135797383480785,1756989235.4285917
"(321, 248)",40.9588851,29.1357976,9.994,-0.043220269799183704,-0.12958977943224695,91.28885920085958,40.9588886676655,29.135797396493434,1756989235.5390031
"(321, 248)",40.9588851,29.1357976,9.995,-0.3071848764352674,-0.13130686497720434,91.28995886131594,40.95888908223982,29.13579741236677,1756989235.7533152
"(321, 248)",40.9588851,29.1357976,9.995,-0.0859421892530077,-0.13302029530373874,91.28793712532162,40.95888873493719,29.13579740549244,1756989235.8694563
"(321, 247)",40.9588851,29.1357976,9.995,-0.0859421892530077,-0.13302029530373874,91.28793712532162,40.9588882980201,29.13579739248917,1756989235.9763362
"(321, 246)",40.9588851,29.1357976,9.995,-0.0859421892530077,-0.13302029530373874,91.28793712532162,40.95888786110939,29.135797379486092,1756989236.1817567
"(321, 246)",40.9588851,29.1357976,9.995,0.05506566543951715,-0.14449003720982811,91.28777320078154,40.95888763959928,29.13579739673085,1756989236.2913
"(321, 247)",40.9588851,29.1357976,9.995,-0.26288707092334146,-0.14528085838988186,91.28918704993973,40.95888857518547,29.135797426223075,1756989236.402462
"(321, 248)",40.9588851,29.1357976,9.995,-0.26288707092334146,-0.14528085838988186,91.28918704993973,40.958889012209006,29.13579743923344,1756989236.506749
"(321, 247)",40.9588851,29.1357976,9.995,-0.26288707092334146,-0.14528085838988186,91.28918704993973,40.95888857518547,29.135797426223075,1756989236.7272773
"(321, 246)",40.9588851,29.1357976,9.996,-0.14394108743571477,-0.1468323918887458,91.28691259694612,40.9588879518575,29.135797410743454,1756989236.8328567
"(321, 245)",40.9588851,29.1357976,9.996,0.03441950101750285,-0.14429222852816218,91.2863935025692,40.95888723533366,29.135797384182844,1756989236.9443843
"(321, 245)",40.9588851,29.1357976,9.996,0.03441950101750285,-0.14429222852816218,91.2863935025692,40.95888723533366,29.135797384182844,1756989237.0697846
"(321, 245)",40.9588851,29.1357976,9.996,0.03441950101750285,-0.14429222852816218,91.2863935025692,40.95888723533366,29.135797384182844,1756989237.1737082
"(321, 246)",40.9588851,29.1357976,9.996,-0.253598787384491,-0.14618455111401274,91.28649595540675,40.95888812387723,29.13579741445049,1756989237.2802827
"(321, 247)",40.9588851,29.1357976,9.996,-0.253598787384491,-0.14618455111401274,91.28649595540675,40.95888856092028,29.135797427434696,1756989237.3949182
"(321, 247)",40.9588851,29.1357976,9.996,-0.23741497431126313,-0.14532106579253504,91.28341554009107,40.95888853554914,29.135797424649656,1756989237.5110245
"(321, 246)",40.9588851,29.1357976,9.996,-0.23741497431126313,-0.14532106579253504,91.28341554009107,40.95888809851443,29.135797411696032,1756989237.618132
"(321, 246)",40.9588851,29.1357976,9.996,-0.23741497431126313,-0.14532106579253504,91.28341554009107,40.95888809851443,29.135797411696032,1756989237.7257674
"(321, 245)",40.9588851,29.1357976,9.997,0.015022845999464332,-0.13803179986489014,91.29456240881653,40.9588872662042,29.135797372479455,1756989237.8517451
"(321, 245)",40.9588851,29.1357976,9.997,0.015022845999464332,-0.13803179986489014,91.29456240881653,40.9588872662042,29.135797372479455,1756989238.0496402
"(321, 246)",40.9588851,29.1357976,9.997,-0.1955642308118397,-0.13926548944351047,91.28633203086667,40.95888803338474,29.135797397375914,1756989238.1536148
"(321, 246)",40.9588851,29.1357976,9.997,-0.1955642308118397,-0.13926548944351047,91.28633203086667,40.95888803338474,29.135797397375914,1756989238.269178
"(321, 247)",40.9588851,29.1357976,9.998,-0.3286463179832259,-0.1416280278650341,91.29024572926109,40.95888867957289,29.13579742172779,1756989238.3771663
"(321, 246)",40.9588851,29.1357976,9.998,-0.3286463179832259,-0.1416280278650341,91.29024572926109,40.95888824240083,29.13579740870554,1756989238.4911444
"(321, 246)",40.9588851,29.1357976,9.998,-0.03473094830550618,-0.1470424869067898,91.28813520080755,40.958887781114456,29.135797406155277,1756989238.5953853
"(321, 245)",40.9588851,29.1357976,9.998,-0.03473094830550618,-0.1470424869067898,91.28813520080755,40.95888734410106,29.13579739314462,1756989238.7040906
"(321, 245)",40.9588851,29.1357976,9.998,-0.03473094830550618,-0.1470424869067898,91.28813520080755,40.95888734410106,29.13579739314462,1756989238.8174047
"(321, 245)",40.9588851,29.1357976,9.998,-0.1192312105865408,-0.137329797824473,91.28284863438996,40.958887476939495,29.135797376622065,1756989238.9257774
"(321, 246)",40.9588851,29.1357976,9.998,-0.1192312105865408,-0.137329797824473,91.28284863438996,40.95888791399028,29.13579738957625,1756989239.028188
"(321, 246)",40.9588851,29.1357976,9.998,-0.1192312105865408,-0.137329797824473,91.28284863438996,40.95888791399028,29.13579738957625,1756989239.1460245
"(321, 247)",40.9588851,29.1357976,9.998,-0.3692343702804829,-0.13254653097134844,91.28687844600027,40.95888874359588,29.13579740448193,1756989239.2644546
"(321, 246)",40.9588851,29.1357976,9.998,-0.3692343702804829,-0.13254653097134844,91.28687844600027,40.95888830639967,29.135797391494997,1756989239.3733227
"(321, 245)",40.9588851,29.1357976,9.998,-0.13934617105308125,-0.12988699938284828,91.28930999334479,40.958887508766985,29.13579736246642,1756989239.5832553
"(321, 245)",40.9588851,29.1357976,9.998,-0.13934617105308125,-0.12988699938284828,91.28930999334479,40.958887508766985,29.13579736246642,1756989239.6873639
"(321, 245)",40.9588851,29.1357976,9.998,-0.11267944500669863,-0.14226667723285671,91.29498588054507,40.95888746652516,29.135797387228013,1756989239.8011599
"(321, 246)",40.9588851,29.1357976,9.998,-0.11267944500669863,-0.14226667723285671,91.29498588054507,40.95888790357089,29.135797400305027,1756989239.9066
"(321, 247)",40.9588851,29.1357976,9.998,-0.4183487931785901,-0.1217519505966722,91.29216501241785,40.95888882109105,29.135797384808683,1756989240.0152867
"(321, 247)",40.9588851,29.1357976,9.998,-0.4183487931785901,-0.1217519505966722,91.29216501241785,40.95888882109105,29.135797384808683,1756989240.1305943
"(321, 246)",40.9588851,29.1357976,9.999,-0.20893920863017917,-0.11585534956862234,91.29246554074135,40.95888805580391,29.13579734978817,1756989240.2393866
"(321, 246)",40.9588851,29.1357976,9.999,-0.20893920863017917,-0.11585534956862234,91.29246554074135,40.95888805580391,29.13579734978817,1756989240.3508048
"(321, 245)",40.9588851,29.1357976,9.999,-0.20893920863017917,-0.11585534956862234,91.29246554074135,40.95888761866998,29.135797336738726,1756989240.461735
"(321, 245)",40.9588851,29.1357976,9.999,-0.037626571652568046,-0.11261167672352741,91.29100388025896,40.95888735009409,29.13579732194942,1756989240.6650658
"(321, 246)",40.9588851,29.1357976,9.999,-0.037626571652568046,-0.11261167672352741,91.29100388025896,40.95888778715259,29.135797334990265,1756989240.7661526
"(321, 247)",40.9588851,29.1357977,9.999,-0.32145999848102047,-0.11152631030562346,91.29247237093051,40.95888866972469,29.135797459086675,1756989240.8922613
"(321, 247)",40.9588851,29.1357977,9.999,-0.32145999848102047,-0.11152631030562346,91.29247237093051,40.95888866972469,29.135797459086675,1756989241.1024666
"(321, 245)",40.9588851,29.1357977,9.999,-0.21121045997261997,-0.11453597580047273,91.29178252182435,40.95888762227692,29.135797434066458,1756989241.3196688
"(321, 245)",40.9588851,29.1357977,9.999,0.05713646673807395,-0.11618183794703424,91.2967344089726,40.95888720138013,29.135797425225665,1756989241.4275045
"(321, 245)",40.9588851,29.1357977,9.999,0.05713646673807395,-0.11618183794703424,91.2967344089726,40.95888720138013,29.135797425225665,1756989241.5350783
"(321, 246)",40.9588851,29.1357977,9.999,0.05713646673807395,-0.11618183794703424,91.2967344089726,40.95888763839905,29.1357974383279,1756989241.644496
"(321, 247)",40.9588851,29.1357977,9.999,-0.20856524243290775,-0.13269998344404893,91.29215818222869,40.958888491767254,29.135797497756105,1756989241.761815
"(321, 247)",40.9588851,29.1357977,10.0,-0.2284135853979797,-0.1219188766847276,91.29756086186217,40.95888852366121,29.13579747670891,1756989241.9717104
"(321, 246)",40.9588851,29.1357977,10.0,-0.2284135853979797,-0.1219188766847276,91.29756086186217,40.9588880864585,29.135797463606856,1756989242.0767267
"(321, 245)",40.9588851,29.1357977,10.0,0.08450675562982077,-0.12623841104580533,91.29081946515137,40.95888715828823,29.135797444510146,1756989242.2877045
"(321, 245)",40.9588851,29.1357977,10.0,0.08450675562982077,-0.12623841104580533,91.29081946515137,40.95888715828823,29.135797444510146,1756989242.397621
"(321, 246)",40.9588851,29.1357977,10.0,-0.0727716235218794,-0.1311147392263713,91.29361984271107,40.95888784191134,29.135797475169575,1756989242.5084748
"(321, 246)",40.9588851,29.1357977,10.0,-0.0727716235218794,-0.1311147392263713,91.29361984271107,40.95888784191134,29.135797475169575,1756989242.6158645
"(321, 247)",40.9588852,29.1357977,10.001,-0.18362313915195336,-0.13342663819850162,91.2936608238461,40.95888855326948,29.135797498180477,1756989242.732542
"(321, 246)",40.9588852,29.1357977,10.001,-0.18362313915195336,-0.13342663819850162,91.2936608238461,40.95888811604674,29.135797485115052,1756989242.8350077
"(321, 246)",40.9588852,29.1357977,10.001,-0.18362313915195336,-0.13342663819850162,91.2936608238461,40.95888811604674,29.135797485115052,1756989242.940054
"(321, 245)",40.9588852,29.1357977,10.001,0.12886512570977768,-0.1379059616335606,91.29237674828212,40.958887188514126,29.135797466710194,1756989243.0468395
"(321, 245)",40.9588852,29.1357977,10.001,0.12886512570977768,-0.1379059616335606,91.29237674828212,40.958887188514126,29.135797466710194,1756989243.1617205
"(321, 245)",40.9588852,29.1357977,10.001,0.12886512570977768,-0.1379059616335606,91.29237674828212,40.958887188514126,29.135797466710194,1756989243.2642128
"(321, 246)",40.9588852,29.1357977,10.001,0.012772871463350379,-0.13583564058267983,91.29198059731027,40.958887807794646,29.135797480860287,1756989243.3818586
"(321, 246)",40.9588852,29.1357977,10.002,-0.2152007445311487,-0.13271892654682516,91.29051893682788,40.95888816591361,29.13579748488052,1756989243.5131235
"(321, 246)",40.9588852,29.1357977,10.002,-0.2152007445311487,-0.13271892654682516,91.29051893682788,40.95888816591361,29.13579748488052,1756989243.615577
"(321, 246)",40.9588852,29.1357977,10.002,-0.2152007445311487,-0.13271892654682516,91.29051893682788,40.95888816591361,29.13579748488052,1756989243.7217891
"(321, 245)",40.9588852,29.1357977,10.002,0.053219369924338164,-0.1292394921134458,91.28225440793217,40.958887307643,29.13579745172923,1756989243.8326852
"(321, 245)",40.9588852,29.1357977,10.002,0.053219369924338164,-0.1292394921134458,91.28225440793217,40.958887307643,29.13579745172923,1756989243.9436455
"(321, 244)",40.9588853,29.1357977,10.002,0.06272565589262034,-0.12368752215379067,91.28706286110786,40.95888695578911,29.135797426987157,1756989244.1451252
"(321, 245)",40.9588853,29.1357977,10.002,0.06272565589262034,-0.12368752215379067,91.28706286110786,40.95888739294311,29.135797439995955,1756989244.2587678
"(321, 245)",40.9588853,29.1357977,10.001,-0.248072524015716,-0.12530354224337303,91.28419418165646,40.95888788020689,29.135797457628648,1756989244.3725905
"(321, 245)",40.9588853,29.1357977,10.001,-0.248072524015716,-0.12530354224337303,91.28419418165646,40.95888788020689,29.135797457628648,1756989244.4751823
"(321, 245)",40.9588853,29.1357977,10.001,-0.248072524015716,-0.12530354224337303,91.28419418165646,40.95888788020689,29.135797457628648,1756989244.581081
"(321, 244)",40.9588853,29.1357977,10.002,-0.053162303827224845,-0.12296623016505352,91.28594954027315,40.95888713756398,29.135797430827058,1756989244.6937947
"(321, 243)",40.9588853,29.1357977,10.002,-0.053162303827224845,-0.12296623016505352,91.28594954027315,40.95888670037504,29.13579741783418,1756989244.8016286
"(321, 243)",40.9588853,29.1357977,10.002,-0.053162303827224845,-0.12296623016505352,91.28594954027315,40.95888670037504,29.13579741783418,1756989244.9090564
"(321, 244)",40.9588853,29.1357977,10.002,0.07694174749486307,-0.12788559387347587,91.28545776665291,40.958886933340416,29.135797434981257,1756989245.024022
"(321, 244)",40.9588853,29.1357977,10.002,-0.21279332963234399,-0.12282130208860231,91.2781699548085,40.9588873879252,29.135797437558278,1756989245.130877
"(321, 245)",40.9588853,29.1357977,10.002,-0.21279332963234399,-0.12282130208860231,91.2781699548085,40.95888782517856,29.135797450466562,1756989245.2405536
"(321, 245)",40.9588853,29.1357977,10.002,-0.21279332963234399,-0.12282130208860231,91.2781699548085,40.95888782517856,29.135797450466562,1756989245.3476775
"(321, 245)",40.9588853,29.1357977,10.001,-0.11389788672160545,-0.12482149363857147,91.28629104973164,40.95888766973808,29.135797450531754,1756989245.4573057
"(321, 244)",40.9588853,29.1357977,10.001,-0.11389788672160545,-0.12482149363857147,91.28629104973164,40.95888723256731,29.135797437538947,1756989245.58412
"(321, 243)",40.9588853,29.1357977,10.001,0.12740417225869574,-0.11939630906538472,91.28685795543277,40.958886417251726,29.13579740208519,1756989245.7829623
"(321, 243)",40.9588853,29.1357977,10.001,0.12740417225869574,-0.11939630906538472,91.28685795543277,40.958886417251726,29.13579740208519,1756989245.8937922
"(321, 244)",40.9588853,29.1357977,10.002,-0.16871607786562864,-0.13033209559702305,91.28622957802912,40.95888731854925,29.13579745149445,1756989246.0055013
"(321, 245)",40.9588853,29.1357977,10.002,-0.16871607786562864,-0.13033209559702305,91.28622957802912,40.958887755784076,29.13579746448584,1756989246.1150372
"(321, 245)",40.9588853,29.1357977,10.002,-0.16871607786562864,-0.13033209559702305,91.28622957802912,40.958887755784076,29.13579746448584,1756989246.2179813
